Society,Year,T_Offset,sigma_V,mean_V
Japan,1950,T+50,1.7410485346480151,12.4375
Japan,1951,T+51,1.7410485346480151,15.4375
Japan,1952,T+52,1.741048534648015,18.4375
Japan,1953,T+53,0.5345224838248489,20.5
Japan,1954,T+54,0.5345224838248489,20.5
Japan,1955,T+55,0.5345224838248489,20.5
Japan,1956,T+56,0.5345224838248489,20.5
Japan,1957,T+57,0.5345224838248489,20.5
Japan,1958,T+58,0.5345224838248489,20.5
Japan,1959,T+59,0.5345224838248489,20.5
Japan,1906,T+6,3.251373336211726,19.0
Japan,1960,T+60,0.5345224838248489,20.5
Japan,1961,T+61,0.5345224838248489,20.5
Japan,1962,T+62,0.5345224838248489,20.5
Japan,1963,T+63,0.5345224838248489,20.5
Japan,1964,T+64,0.5345224838248489,20.5
Japan,1965,T+65,0.5345224838248489,20.5
Japan,1966,T+66,0.5345224838248489,20.5
Japan,1967,T+67,0.5345224838248489,20.5
Japan,1968,T+68,0.5345224838248489,20.5
Japan,1969,T+69,0.5345224838248489,20.5
Japan,1907,T+7,3.251373336211726,19.0
Japan,1970,T+70,0.5345224838248489,20.5
Japan,1971,T+71,0.5345224838248489,20.5
Japan,1972,T+72,0.5345224838248489,20.5
Japan,1973,T+73,1.7525491637693285,18.25
Japan,1974,T+74,1.7525491637693285,18.25
Japan,1975,T+75,1.7525491637693285,18.25
Japan,1976,T+76,0.5345224838248489,20.5
Japan,1977,T+77,0.5345224838248489,20.5
Japan,1978,T+78,0.5345224838248489,20.5
Japan,1979,T+79,0.5345224838248489,20.5
Japan,1908,T+8,3.251373336211726,19.0
Japan,1980,T+80,0.5345224838248489,20.5
Japan,1981,T+81,0.5345224838248489,20.5
Japan,1982,T+82,0.5345224838248489,20.5
Japan,1983,T+83,0.5345224838248489,20.5
Japan,1984,T+84,0.5345224838248489,20.5
Japan,1985,T+85,0.5345224838248489,20.5
Japan,1986,T+86,0.5345224838248489,20.5
Japan,1987,T+87,0.5345224838248489,20.5
Japan,1988,T+88,0.5345224838248489,20.5
Japan,1989,T+89,0.5345224838248489,20.5
Japan,1909,T+9,2.5739075352467498,19.625
Japan,1990,T+90,1.6889874396894047,18.1875
Japan,1991,T+91,2.2589109259615725,15.5625
Japan,1992,T+92,3.0988188994241934,12.9375
Japan,1993,T+93,4.043844528592633,10.3125
Japan,1994,T+94,5.035144344646792,7.6875
Japan,1995,T+95,5.035144344646792,7.6875
Japan,1996,T+96,5.035144344646792,7.6875
Japan,1997,T+97,5.035144344646792,7.6875
Japan,1998,T+98,5.709875530292107,4.4375
Japan,1999,T+99,5.709875530292107,4.4375
Lebanon,1943,T+0,4.164046795400565,6.625
Lebanon,1944,T+1,3.2293298729878046,8.0
Lebanon,1953,T+10,2.7902892835178013,9.5
Lebanon,1954,T+11,2.7902892835178013,9.5
Lebanon,1955,T+12,2.7902892835178013,9.5
Lebanon,1956,T+13,2.7902892835178013,9.5
Lebanon,1957,T+14,2.7902892835178013,9.5
Lebanon,1958,T+15,2.7902892835178013,8.5
Lebanon,1959,T+16,2.7902892835178013,8.5
Lebanon,1960,T+17,2.7902892835178013,8.5
Lebanon,1961,T+18,2.7902892835178013,8.5
Lebanon,1962,T+19,2.7902892835178013,8.5
Lebanon,1945,T+2,2.7902892835178013,10.5
Lebanon,1963,T+20,2.7902892835178013,8.5
Lebanon,1964,T+21,2.7902892835178013,8.5
Lebanon,1965,T+22,2.7902892835178013,8.5
Lebanon,1966,T+23,2.7902892835178013,8.5
Lebanon,1967,T+24,2.489262656175232,7.375
Lebanon,1968,T+25,2.489262656175232,7.375
Lebanon,1969,T+26,2.489262656175232,7.375
Lebanon,1970,T+27,2.489262656175232,7.375
Lebanon,1971,T+28,2.489262656175232,7.375
Lebanon,1972,T+29,2.489262656175232,7.375
Lebanon,1946,T+3,2.7902892835178013,10.5
Lebanon,1973,T+30,2.489262656175232,7.375
Lebanon,1974,T+31,2.489262656175232,7.375
Lebanon,1975,T+32,2.03100960115899,-1.625
Lebanon,1976,T+33,2.03100960115899,-1.625
Lebanon,1977,T+34,2.03100960115899,-1.625
Lebanon,1978,T+35,2.03100960115899,-1.625
Lebanon,1979,T+36,2.03100960115899,-1.625
Lebanon,1980,T+37,2.03100960115899,-1.625
Lebanon,1981,T+38,2.03100960115899,-1.625
Lebanon,1982,T+39,2.03100960115899,-1.625
Lebanon,1947,T+4,2.7902892835178013,10.5
Lebanon,1983,T+40,2.03100960115899,-1.625
Lebanon,1984,T+41,2.03100960115899,-1.625
Lebanon,1985,T+42,2.03100960115899,-1.625
Lebanon,1986,T+43,2.03100960115899,-1.625
Lebanon,1987,T+44,2.03100960115899,-1.625
Lebanon,1988,T+45,2.03100960115899,-1.625
Lebanon,1989,T+46,2.03100960115899,-1.625
Lebanon,1990,T+47,2.03100960115899,1.875
Lebanon,1991,T+48,2.194758366133795,5.4375
Lebanon,1992,T+49,2.0077973005261263,10.4375
Lebanon,1948,T+5,2.7902892835178013,9.5
Lebanon,1993,T+50,2.0077973005261263,10.4375
Lebanon,1994,T+51,2.0077973005261263,10.4375
Lebanon,1995,T+52,2.0077973005261263,10.4375
Lebanon,1996,T+53,2.0077973005261263,10.4375
Lebanon,1997,T+54,2.0077973005261263,10.4375
Lebanon,1998,T+55,2.0077973005261263,10.4375
Lebanon,1999,T+56,2.0077973005261263,10.4375
Lebanon,2000,T+57,2.0077973005261263,10.4375
Lebanon,2001,T+58,2.0077973005261263,10.4375
Lebanon,2002,T+59,2.0077973005261263,10.4375
Lebanon,1949,T+6,2.7902892835178013,9.5
Lebanon,2003,T+60,2.0077973005261263,10.4375
Lebanon,2004,T+61,2.0077973005261263,10.4375
Lebanon,2005,T+62,2.0077973005261263,10.4375
Lebanon,2006,T+63,2.0077973005261263,10.4375
Lebanon,2007,T+64,2.0077973005261263,10.4375
Lebanon,2008,T+65,2.0077973005261263,10.4375
Lebanon,2009,T+66,2.0077973005261263,10.4375
Lebanon,2010,T+67,2.0077973005261263,10.4375
Lebanon,2011,T+68,2.0077973005261263,10.4375
Lebanon,2012,T+69,2.0077973005261263,10.4375
Lebanon,1950,T+7,2.7902892835178013,9.5
Lebanon,2013,T+70,2.0077973005261263,10.4375
Lebanon,2014,T+71,2.0077973005261263,10.4375
Lebanon,2015,T+72,2.0077973005261263,10.4375
Lebanon,2016,T+73,2.0077973005261263,10.4375
Lebanon,2017,T+74,2.0077973005261263,10.4375
Lebanon,2018,T+75,2.0077973005261263,10.4375
Lebanon,2019,T+76,2.0077973005261263,10.4375
Lebanon,2020,T+77,2.1171071907541332,6.875
Lebanon,2021,T+78,2.1171071907541332,6.875
Lebanon,2022,T+79,2.1171071907541332,6.875
Lebanon,1951,T+8,2.7902892835178013,9.5
Lebanon,2023,T+80,2.1171071907541332,6.875
Lebanon,2024,T+81,2.1171071907541332,6.875
Lebanon,2025,T+82,2.1171071907541332,6.875
Lebanon,1952,T+9,2.7902892835178013,9.5
Netherlands,1900,T+0,3.0235312254760287,16.65625
Netherlands,1901,T+1,3.0235312254760287,16.65625
Netherlands,1910,T+10,1.8708286933869704,13.75
Netherlands,1911,T+11,2.2298202201715083,14.71875
Netherlands,1912,T+12,1.558387444947959,14.5
Netherlands,1913,T+13,1.8468119248354138,14.375
Netherlands,1914,T+14,2.638147347774842,14.0625
Netherlands,1915,T+15,3.228638589693362,13.6875
Netherlands,1916,T+16,3.1847852585154217,13.5
Netherlands,1917,T+17,3.228638589693362,13.6875
Netherlands,1918,T+18,3.305163708934422,13.8125
Netherlands,1919,T+19,3.9888236719256325,15.125
Netherlands,1902,T+2,2.9670812979376606,16.75
Netherlands,1920,T+20,3.9888236719256325,15.125
Netherlands,1921,T+21,3.9188190640986296,15.0
Netherlands,1922,T+22,3.87240696651136,14.8125
Netherlands,1923,T+23,3.9188190640986296,15.0
Netherlands,1924,T+24,3.87240696651136,14.8125
Netherlands,1925,T+25,3.87240696651136,14.8125
Netherlands,1903,T+3,2.529954474463353,15.96875
Netherlands,1904,T+4,2.2707377655731187,15.1875
Netherlands,1905,T+5,2.617762130413795,15.6875
Netherlands,1906,T+6,3.0235312254760287,16.65625
Netherlands,1907,T+7,2.9670812979376606,16.75
Netherlands,1908,T+8,1.8708286933869704,13.75
Netherlands,1909,T+9,1.2659694196261502,11.5625
New Zealand,1900,T+0,1.685018016012207,11.375
New Zealand,1901,T+1,1.685018016012207,11.375
New Zealand,1910,T+10,1.7928429140015905,11.75
New Zealand,2000,T+100,1.334634781503914,10.6875
New Zealand,2001,T+101,1.1783008347374013,10.4375
New Zealand,2002,T+102,1.5103807466993215,9.8125
New Zealand,2003,T+103,1.889822365046136,9.25
New Zealand,2004,T+104,2.6983791431153628,7.6875
New Zealand,2005,T+105,1.9809359259847712,6.6875
New Zealand,2006,T+106,2.5877458475338284,6.125
New Zealand,2007,T+107,3.1396087108337016,5.5
New Zealand,2008,T+108,3.4330328116279754,5.25
New Zealand,2009,T+109,2.997022331772464,5.625
New Zealand,1911,T+11,1.7928429140015905,11.75
New Zealand,2010,T+110,2.17021230034562,6.8125
New Zealand,2011,T+111,1.81142209327368,7.1875
New Zealand,2012,T+112,1.8126539343499313,9.25
New Zealand,2013,T+113,1.433028760552777,9.625
New Zealand,2014,T+114,1.0669549461635468,10.8125
New Zealand,2015,T+115,1.1319231422671772,11.1875
New Zealand,2016,T+116,1.1160357137142674,10.5625
New Zealand,2017,T+117,1.5352989471574767,9.5
New Zealand,2018,T+118,1.4623244705409457,7.8125
New Zealand,2019,T+119,2.0873770280289228,6.75
New Zealand,1912,T+12,1.7928429140015905,11.75
New Zealand,2020,T+120,2.4458419526091335,6.125
New Zealand,2021,T+121,2.4458419526091335,6.125
New Zealand,2022,T+122,2.4458419526091335,6.125
New Zealand,2023,T+123,2.6313698225177586,6.1875
New Zealand,2024,T+124,2.49284690951645,6.25
New Zealand,2025,T+125,2.49284690951645,6.25
New Zealand,1913,T+13,1.6420805617960927,11.375
New Zealand,1914,T+14,1.6420805617960927,11.375
New Zealand,1915,T+15,1.334634781503914,10.8125
New Zealand,1916,T+16,1.7113069358158484,9.25
New Zealand,1917,T+17,1.7113069358158484,9.25
New Zealand,1918,T+18,1.7268882005337975,8.875
New Zealand,1919,T+19,1.7268882005337975,8.875
New Zealand,1902,T+2,1.685018016012207,11.375
New Zealand,1920,T+20,1.7268882005337975,8.875
New Zealand,1921,T+21,1.7268882005337975,8.875
New Zealand,1922,T+22,1.7113069358158484,8.25
New Zealand,1923,T+23,1.558387444947959,7.0
New Zealand,1924,T+24,1.5811388300841898,6.75
New Zealand,1925,T+25,1.2374368670764582,5.4375
New Zealand,1926,T+26,1.5118578920369088,5.0
New Zealand,1927,T+27,1.535298947157477,4.75
New Zealand,1928,T+28,1.6035674514745462,3.5
New Zealand,1929,T+29,2.2320714274285347,2.875
New Zealand,1903,T+3,1.685018016012207,11.375
New Zealand,1930,T+30,2.2320714274285347,2.875
New Zealand,1931,T+31,2.2320714274285347,2.875
New Zealand,1932,T+32,1.0999188281738923,4.6875
New Zealand,1933,T+33,1.4126343172547218,5.1875
New Zealand,1934,T+34,0.5629958132298016,6.0625
New Zealand,1935,T+35,0.8210402808980465,6.4375
New Zealand,1936,T+36,0.9797047660246574,7.9375
New Zealand,1937,T+37,0.4580626906564519,8.8125
New Zealand,1938,T+38,0.9234059624177066,9.3125
New Zealand,1939,T+39,1.1877349391654206,11.125
New Zealand,1904,T+4,1.685018016012207,11.375
New Zealand,1940,T+40,1.1877349391654206,11.125
New Zealand,1941,T+41,1.1877349391654206,11.125
New Zealand,1942,T+42,1.1259916264596035,11.375
New Zealand,1943,T+43,1.3093073414159544,12.0
New Zealand,1944,T+44,1.3093073414159544,12.0
New Zealand,1945,T+45,1.050085030570654,12.5625
New Zealand,1946,T+46,1.4985111658862322,12.9375
New Zealand,1947,T+47,1.4985111658862322,12.9375
New Zealand,1948,T+48,1.8600595228571126,13.5625
New Zealand,1949,T+49,1.4865468134476723,13.8125
New Zealand,1905,T+5,1.685018016012207,11.625
New Zealand,1950,T+50,1.4865468134476723,13.8125
New Zealand,1951,T+51,1.4865468134476723,13.8125
New Zealand,1952,T+52,1.4865468134476723,13.8125
New Zealand,1953,T+53,1.4865468134476723,13.8125
New Zealand,1954,T+54,1.4865468134476723,13.8125
New Zealand,1955,T+55,1.2374368670764584,14.0625
New Zealand,1956,T+56,1.2374368670764584,14.0625
New Zealand,1957,T+57,1.2374368670764584,14.0625
New Zealand,1958,T+58,1.2374368670764584,14.0625
New Zealand,1959,T+59,1.2374368670764584,14.0625
New Zealand,1906,T+6,1.7928429140015905,11.75
New Zealand,1960,T+60,1.2374368670764584,14.0625
New Zealand,1961,T+61,1.2374368670764584,14.0625
New Zealand,1962,T+62,1.2374368670764584,14.0625
New Zealand,1963,T+63,0.9977653603356423,13.6875
New Zealand,1964,T+64,0.9977653603356423,13.6875
New Zealand,1965,T+65,0.5303300858899107,12.3125
New Zealand,1966,T+66,0.8864052604279183,11.5
New Zealand,1967,T+67,0.8864052604279183,11.5
New Zealand,1968,T+68,0.9543135154205276,11.125
New Zealand,1969,T+69,0.9543135154205276,11.125
New Zealand,1907,T+7,1.7928429140015905,11.75
New Zealand,1970,T+70,0.9543135154205276,11.125
New Zealand,1971,T+71,0.9543135154205276,11.125
New Zealand,1972,T+72,1.625686668105863,10.5
New Zealand,1973,T+73,1.7915974515977158,9.3125
New Zealand,1974,T+74,1.7915974515977158,9.3125
New Zealand,1975,T+75,2.4748737341529163,8.125
New Zealand,1976,T+76,1.5754817857223413,7.125
New Zealand,1977,T+77,1.5754817857223413,7.125
New Zealand,1978,T+78,1.8407587721216645,5.9375
New Zealand,1979,T+79,2.724721479868565,5.3125
New Zealand,1908,T+8,1.7928429140015905,11.75
New Zealand,1980,T+80,2.724721479868565,5.3125
New Zealand,1981,T+81,2.724721479868565,5.3125
New Zealand,1982,T+82,2.724721479868565,5.3125
New Zealand,1983,T+83,2.2160131510697956,5.375
New Zealand,1984,T+84,2.2160131510697956,5.375
New Zealand,1985,T+85,1.8212534929861592,5.0625
New Zealand,1986,T+86,2.1171071907541332,4.125
New Zealand,1987,T+87,2.1171071907541332,4.125
New Zealand,1988,T+88,2.051784937212336,4.1875
New Zealand,1989,T+89,2.051784937212336,4.1875
New Zealand,1909,T+9,1.7928429140015905,11.75
New Zealand,1990,T+90,2.051784937212336,4.1875
New Zealand,1991,T+91,2.051784937212336,4.1875
New Zealand,1992,T+92,1.6783814482155972,5.0625
New Zealand,1993,T+93,1.7320508075688772,6.25
New Zealand,1994,T+94,1.3887301496588271,6.5
New Zealand,1995,T+95,2.1380899352993947,7.5
New Zealand,1996,T+96,1.5979898086569353,8.375
New Zealand,1997,T+97,1.246423454758225,8.625
New Zealand,1998,T+98,1.3611313571542503,9.8125
New Zealand,1999,T+99,1.334634781503914,10.6875
Nigeria,1950,T+0,2.7774602993176543,11.5
Nigeria,1951,T+1,2.7774602993176543,11.5
Nigeria,1960,T+10,2.32992949004287,14.75
Nigeria,1961,T+11,2.1835423382332535,12.875
Nigeria,1962,T+12,2.5062422069704273,11.8125
Nigeria,1963,T+13,2.23606797749979,9.25
Nigeria,1964,T+14,2.5062422069704273,7.3125
Nigeria,1965,T+15,2.065879266282796,3.375
Nigeria,1966,T+16,2.1213203435596424,-0.75
Nigeria,1967,T+17,1.827371257923719,-2.875
Nigeria,1968,T+18,1.827371257923719,-2.875
Nigeria,1969,T+19,1.827371257923719,-2.875
Nigeria,1952,T+2,2.7774602993176543,11.5
Nigeria,1970,T+20,1.827371257923719,-2.875
Nigeria,1971,T+21,1.827371257923719,-2.875
Nigeria,1972,T+22,1.827371257923719,-2.875
Nigeria,1973,T+23,1.827371257923719,-2.875
Nigeria,1974,T+24,1.827371257923719,-2.875
Nigeria,1975,T+25,1.827371257923719,-2.875
Nigeria,1976,T+26,1.827371257923719,-2.875
Nigeria,1977,T+27,1.827371257923719,-2.875
Nigeria,1978,T+28,1.827371257923719,-2.875
Nigeria,1979,T+29,1.827371257923719,-2.875
Nigeria,1953,T+3,2.7774602993176543,11.5
Nigeria,1980,T+30,1.827371257923719,-2.875
Nigeria,1981,T+31,1.827371257923719,-2.875
Nigeria,1982,T+32,1.827371257923719,-2.875
Nigeria,1983,T+33,1.827371257923719,-2.875
Nigeria,1984,T+34,1.827371257923719,-2.875
Nigeria,1985,T+35,1.827371257923719,-2.875
Nigeria,1986,T+36,1.827371257923719,-2.875
Nigeria,1987,T+37,1.827371257923719,-2.875
Nigeria,1988,T+38,1.827371257923719,-2.875
Nigeria,1989,T+39,1.827371257923719,-2.875
Nigeria,1954,T+4,2.7774602993176543,11.5
Nigeria,1990,T+40,1.827371257923719,-2.875
Nigeria,1991,T+41,1.827371257923719,-2.875
Nigeria,1992,T+42,1.827371257923719,-2.875
Nigeria,1993,T+43,1.827371257923719,-2.875
Nigeria,1994,T+44,1.827371257923719,-2.875
Nigeria,1995,T+45,1.827371257923719,-2.875
Nigeria,1996,T+46,1.827371257923719,-2.875
Nigeria,1997,T+47,1.827371257923719,-2.875
Nigeria,1998,T+48,1.827371257923719,-2.875
Nigeria,1999,T+49,1.827371257923719,-2.875
Nigeria,1955,T+5,2.7774602993176543,11.5
Nigeria,2000,T+50,1.827371257923719,-2.875
Nigeria,2001,T+51,1.827371257923719,-2.875
Nigeria,2002,T+52,1.827371257923719,-2.875
Nigeria,2003,T+53,1.827371257923719,-2.875
Nigeria,2004,T+54,1.827371257923719,-2.875
Nigeria,2005,T+55,1.827371257923719,-2.875
Nigeria,2006,T+56,1.827371257923719,-2.875
Nigeria,2007,T+57,1.827371257923719,-2.875
Nigeria,2008,T+58,1.827371257923719,-2.875
Nigeria,2009,T+59,1.827371257923719,-2.875
Nigeria,1956,T+6,2.7774602993176543,11.5
Nigeria,2010,T+60,1.827371257923719,-2.875
Nigeria,2011,T+61,1.827371257923719,-2.875
Nigeria,2012,T+62,1.827371257923719,-2.875
Nigeria,2013,T+63,1.827371257923719,-2.875
Nigeria,2014,T+64,1.827371257923719,-2.875
Nigeria,2015,T+65,1.827371257923719,-2.875
Nigeria,2016,T+66,1.827371257923719,-2.875
Nigeria,2017,T+67,1.827371257923719,-2.875
Nigeria,2018,T+68,1.827371257923719,-2.875
Nigeria,2019,T+69,1.827371257923719,-2.875
Nigeria,1957,T+7,2.7774602993176543,11.5
Nigeria,2020,T+70,1.827371257923719,-2.875
Nigeria,2021,T+71,1.827371257923719,-2.875
Nigeria,2022,T+72,1.827371257923719,-2.875
Nigeria,2023,T+73,1.827371257923719,-2.875
Nigeria,2024,T+74,1.827371257923719,-2.875
Nigeria,1958,T+8,1.8898223650461359,14.25
Nigeria,1959,T+9,1.6243130416095466,14.8125
Norway,1900,T+0,2.672846262480718,9.3125
Norway,1901,T+1,2.636522330646945,9.4375
Norway,1910,T+10,2.1797771838948514,12.4
Norway,2000,T+100,2.3200600361690147,13.3375
Norway,2001,T+101,3.2723953655650213,12.9
Norway,2002,T+102,2.9817300826389843,13.025
Norway,2003,T+103,2.9817300826389843,13.025
Norway,2004,T+104,2.9817300826389843,13.025
Norway,2005,T+105,2.9817300826389843,13.025
Norway,2006,T+106,2.9817300826389843,13.025
Norway,2007,T+107,2.9817300826389843,13.025
Norway,2008,T+108,2.9817300826389843,13.025
Norway,2009,T+109,2.9817300826389843,13.025
Norway,1911,T+11,2.1797771838948514,12.4
Norway,2010,T+110,2.9817300826389843,13.025
Norway,2011,T+111,4.113305934924572,12.025
Norway,2012,T+112,3.1175768978945353,13.025
Norway,2013,T+113,2.9817300826389843,13.025
Norway,2014,T+114,2.897289373584509,10.4
Norway,2015,T+115,3.803381953697825,10.15
Norway,2016,T+116,2.528692491048627,11.4
Norway,2017,T+117,2.474440773762254,12.15
Norway,2018,T+118,2.474440773762254,12.15
Norway,2019,T+119,2.474440773762254,12.15
Norway,1912,T+12,2.1797771838948514,12.4
Norway,2020,T+120,2.752531302533828,11.025
Norway,2021,T+121,2.6229754097208002,11.9
Norway,2022,T+122,3.0875036148041297,12.212499999999999
Norway,2023,T+123,2.7034369658957145,11.9
Norway,2024,T+124,2.1920310216782966,12.275
Norway,2025,T+125,2.474440773762254,12.15
Norway,1913,T+13,2.355199415275548,12.5875
Norway,1914,T+14,2.3215988948505797,7.2125
Norway,1915,T+15,2.547512792621743,7.0875
Norway,1916,T+16,2.5531143447058655,7.0875
Norway,1917,T+17,2.805065570916812,6.9625
Norway,1918,T+18,2.216134021218032,7.3375
Norway,1919,T+19,2.052133036623114,7.4625
Norway,1902,T+2,2.636522330646945,9.4375
Norway,1920,T+20,2.0381626880249635,7.4625
Norway,1921,T+21,2.425423379830535,6.9625
Norway,1922,T+22,2.4150939053023537,7.2125
Norway,1923,T+23,1.7145907466714703,7.9625
Norway,1924,T+24,1.7145907466714703,7.9625
Norway,1925,T+25,1.8294710398676137,8.2125
Norway,1926,T+26,1.7658971819284548,8.2125
Norway,1927,T+27,1.7145907466714703,7.9625
Norway,1928,T+28,1.7145907466714703,7.9625
Norway,1929,T+29,3.9292856493624533,2.375
Norway,1903,T+3,2.636522330646945,9.4375
Norway,1930,T+30,4.029799711435509,2.375
Norway,1931,T+31,4.131326317643904,1.8750000000000002
Norway,1932,T+32,3.4702819975986308,2.75
Norway,1933,T+33,2.997022331772464,3.375
Norway,1934,T+34,2.221968239454124,9.15
Norway,1935,T+35,2.7884647593766925,9.7125
Norway,1936,T+36,2.702776350347916,9.775
Norway,1937,T+37,2.221968239454124,9.15
Norway,1938,T+38,2.5223288558676997,9.025
Norway,1939,T+39,2.775788176356402,8.775
Norway,1904,T+4,2.636522330646945,9.4375
Norway,1940,T+40,4.354636281350848,0.10000000000000009
Norway,1941,T+41,4.841321395770255,2.2125
Norway,1942,T+42,5.404693727281342,2.525
Norway,1943,T+43,4.8309825974787834,2.0875
Norway,1944,T+44,4.489968978575623,2.4625
Norway,1945,T+45,2.109840887704229,13.15
Norway,1946,T+46,1.9301646857938606,11.9625
Norway,1947,T+47,1.9301646857938606,11.9625
Norway,1948,T+48,2.1771130950346667,12.4625
Norway,1949,T+49,1.420701536967866,12.2125
Norway,1905,T+5,2.6773854517313818,12.9625
Norway,1950,T+50,1.8129986998655798,12.8125
Norway,1951,T+51,1.8129986998655798,12.8125
Norway,1952,T+52,1.5333786225195654,12.9375
Norway,1953,T+53,1.5333786225195654,12.9375
Norway,1954,T+54,1.5333786225195654,12.9375
Norway,1955,T+55,1.6906782240103695,13.1875
Norway,1956,T+56,1.5333786225195654,12.9375
Norway,1957,T+57,1.5333786225195654,12.9375
Norway,1958,T+58,1.5333786225195654,12.9375
Norway,1959,T+59,1.5333786225195654,12.9375
Norway,1906,T+6,2.1797771838948514,12.4
Norway,1960,T+60,1.5333786225195654,12.9375
Norway,1961,T+61,1.5333786225195654,12.9375
Norway,1962,T+62,1.5333786225195654,12.9375
Norway,1963,T+63,1.5333786225195654,12.9375
Norway,1964,T+64,1.5333786225195654,12.9375
Norway,1965,T+65,1.657396840142482,12.0875
Norway,1966,T+66,1.5084878900030032,12.2125
Norway,1967,T+67,1.5084878900030032,12.2125
Norway,1968,T+68,1.5084878900030032,12.2125
Norway,1969,T+69,1.7580427428576026,12.525
Norway,1907,T+7,2.6248469343128233,12.7125
Norway,1970,T+70,1.5565529682144263,12.4
Norway,1971,T+71,1.5084878900030032,12.2125
Norway,1972,T+72,3.248708534611429,8.9625
Norway,1973,T+73,2.6343540818522144,9.4625
Norway,1974,T+74,3.441241470333468,14.825
Norway,1975,T+75,2.580005537092618,14.325
Norway,1976,T+76,2.171898445402744,13.95
Norway,1977,T+77,2.171898445402744,13.95
Norway,1978,T+78,2.171898445402744,13.95
Norway,1979,T+79,2.171898445402744,13.95
Norway,1908,T+8,2.1797771838948514,12.4
Norway,1980,T+80,2.171898445402744,13.95
Norway,1981,T+81,2.2166577156997933,13.825
Norway,1982,T+82,2.171898445402744,13.95
Norway,1983,T+83,2.171898445402744,13.95
Norway,1984,T+84,2.171898445402744,13.95
Norway,1985,T+85,2.171898445402744,13.95
Norway,1986,T+86,3.249807686617779,7.8125
Norway,1987,T+87,2.358230268654866,8.8125
Norway,1988,T+88,3.0654468329615976,8.0625
Norway,1989,T+89,3.9038213878930774,7.5625
Norway,1909,T+9,2.3164011495667762,12.65
Norway,1990,T+90,3.7307362352681626,7.6875
Norway,1991,T+91,2.5320446283586713,8.5625
Norway,1992,T+92,2.358230268654866,8.8125
Norway,1993,T+93,2.557307456793459,13.8375
Norway,1994,T+94,2.3957924427152335,12.9625
Norway,1995,T+95,2.3200600361690147,13.3375
Norway,1996,T+96,2.64467119209283,13.649999999999999
Norway,1997,T+97,2.3200600361690147,13.3375
Norway,1998,T+98,2.23379082023618,13.0875
Norway,1999,T+99,2.3200600361690147,13.3375
Pakistan,1947,T+0,4.003904344511741,0.0625
Pakistan,1948,T+1,3.044315545875155,2.875
Pakistan,1957,T+10,1.3999362230371168,12.0625
Pakistan,1958,T+11,1.6783814482155974,13.4375
Pakistan,1959,T+12,1.6783814482155974,13.4375
Pakistan,1960,T+13,1.6783814482155974,13.4375
Pakistan,1961,T+14,1.6783814482155974,13.4375
Pakistan,1962,T+15,1.6783814482155974,13.4375
Pakistan,1963,T+16,1.6783814482155974,13.4375
Pakistan,1964,T+17,1.6783814482155974,13.4375
Pakistan,1965,T+18,1.5909902576697321,12.5625
Pakistan,1966,T+19,1.5909902576697321,12.5625
Pakistan,1949,T+2,3.044315545875155,6.375
Pakistan,1967,T+20,1.5909902576697321,12.5625
Pakistan,1968,T+21,0.17677669529663675,10.9375
Pakistan,1969,T+22,0.17677669529663675,10.9375
Pakistan,1970,T+23,0.17677669529663675,10.9375
Pakistan,1971,T+24,0.17677669529663675,9.9375
Pakistan,1972,T+25,0.1767766952966368,6.4375
Pakistan,1973,T+26,0.1767766952966368,6.4375
Pakistan,1974,T+27,0.1767766952966368,6.4375
Pakistan,1975,T+28,0.1767766952966368,6.4375
Pakistan,1976,T+29,0.17677669529663675,9.4375
Pakistan,1950,T+3,2.6152028055746874,10.125
Pakistan,1977,T+30,0.17677669529663675,9.4375
Pakistan,1978,T+31,0.17677669529663675,9.4375
Pakistan,1979,T+32,0.17677669529663675,9.4375
Pakistan,1980,T+33,0.17677669529663675,9.4375
Pakistan,1981,T+34,0.17677669529663675,9.4375
Pakistan,1982,T+35,0.17677669529663675,9.4375
Pakistan,1983,T+36,0.17677669529663675,9.4375
Pakistan,1984,T+37,0.17677669529663675,9.4375
Pakistan,1985,T+38,0.17677669529663675,9.4375
Pakistan,1986,T+39,0.17677669529663675,9.4375
Pakistan,1951,T+4,1.3999362230371168,12.0625
Pakistan,1987,T+40,0.17677669529663675,9.4375
Pakistan,1988,T+41,0.17677669529663675,9.4375
Pakistan,1989,T+42,0.17677669529663675,10.4375
Pakistan,1990,T+43,0.17677669529663675,10.4375
Pakistan,1991,T+44,0.17677669529663675,10.4375
Pakistan,1992,T+45,0.17677669529663675,10.4375
Pakistan,1993,T+46,0.17677669529663675,10.4375
Pakistan,1994,T+47,0.17677669529663675,10.4375
Pakistan,1995,T+48,0.17677669529663675,10.4375
Pakistan,1996,T+49,0.17677669529663675,10.4375
Pakistan,1952,T+5,1.3999362230371168,12.0625
Pakistan,1997,T+50,0.17677669529663675,10.4375
Pakistan,1998,T+51,0.17677669529663675,10.4375
Pakistan,1999,T+52,0.17677669529663675,10.4375
Pakistan,2000,T+53,0.17677669529663675,10.4375
Pakistan,2001,T+54,0.17677669529663675,10.4375
Pakistan,2002,T+55,0.17677669529663675,10.4375
Pakistan,2003,T+56,0.17677669529663675,10.4375
Pakistan,2004,T+57,0.17677669529663675,10.4375
Pakistan,2005,T+58,0.17677669529663675,10.4375
Pakistan,2006,T+59,0.17677669529663675,10.4375
